X,Y,OBJECTID,GlobalID,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-8746542.35010722,4282121.87993003,668137,98405a6a-940a-4a83-8170-71cf134f4dca,P22007691,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5900 BLOCK TRIANGLE TOWN BLVD,RALEIGH,RALEIGH,Northeast,2022/02/11 19:56:00+00,2022,2,11,14,Friday,35.8654399640001,-78.571526763,RPD,2022/02/13 23:32:40.860+00
-8745068.89092936,4286702.07494714,668139,6581fe8d-c71e-46da-b3be-39b14062e233,P22007697,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4800 BLOCK THORNTON RD,WAKE COUNTY,RALEIGH,North,2022/02/11 20:51:00+00,2022,2,11,15,Friday,35.8987763280001,-78.558290454,RPD,2022/02/17 05:59:58.910+00
-8747316.52707192,4280005.15526006,668140,e46f8a2f-68b6-4cee-b4eb-ab0b841271b0,P22007698,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5100 BLOCK N NEW HOPE RD,RALEIGH,RALEIGH,Northeast,2022/02/11 20:39:00+00,2022,2,11,15,Friday,35.8500289140001,-78.5784813129999,RPD,2022/02/22 18:46:41.993+00
-8747184.24411725,4281868.64958415,668163,7191dbd7-62db-4dde-be83-dfe0627a303c,P22007619,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3600 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2022/02/11 14:10:00+00,2022,2,11,9,Friday,35.86359645,-78.5772929949999,RPD,2022/02/17 05:56:46.733+00
-8769468.70510093,4288190.97259934,668164,c94cf79d-960d-4f36-8e48-cacc8d25b420,P22007637,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/02/11 16:30:00+00,2022,2,11,11,Friday,35.9096100570001,-78.777477714,RPD,2023/04/27 04:28:35.009+00
-8746251.84230377,4282385.45336163,668165,a4c0e940-aa7f-4e77-9226-201008713715,P22007657,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7900 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/02/11 17:17:00+00,2022,2,11,12,Friday,35.86735873,-78.568917087,RPD,2023/08/10 20:14:57.933+00
-8750229.50511678,4270351.97203948,668172,bed66b8c-2f5c-4a12-8792-0d94a33431ac,P22007692,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/11 20:12:00+00,2022,2,11,15,Friday,35.7797098630001,-78.60464904,RPD,2023/02/18 12:35:26.723+00
-8769157.78764808,4288888.63016915,668177,336948a1-cc90-47ce-8606-3f2c5cd7b77e,P22007707,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7800 BLOCK GRAND ESTATE DRIVE,RALEIGH,RALEIGH,Northwest,2022/02/11 22:08:00+00,2022,2,11,17,Friday,35.9146859420001,-78.774684695,RPD,2022/02/14 14:56:56.547+00
-8747617.70239954,4280703.66166939,668192,de744314-4071-4dbd-ada6-98fdc0ab9c75,P22007741,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5100 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/02/11 23:49:00+00,2022,2,11,18,Friday,35.855114799,-78.5811868169999,RPD,2022/02/14 14:55:45.190+00
-8751597.82648649,4280099.84208545,668193,2bbf1d49-3924-4bc2-88dc-7ce2b8122082,P22007742,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5100 BLOCK HEARTH DR,RALEIGH,RALEIGH,North,2022/02/12 02:01:00+00,2022,2,11,21,Friday,35.8507183560001,-78.61694088,RPD,2022/02/13 23:39:36.167+00
-8750652.56237375,4269314.3963856,668241,d34069d2-997c-4904-9c7e-bae1fab00ca2,P22007822,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2300 BLOCK SHANNON ST,RALEIGH,RALEIGH,Southeast,2022/02/12 14:53:00+00,2022,2,12,9,Saturday,35.77214789,-78.608449428,RPD,2022/02/17 16:35:45.103+00
-8754442.88906661,4278616.11506362,668249,576d89d7-93a2-4c96-9444-39d6346df6a5,P22007843,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/02/12 17:43:00+00,2022,2,12,12,Saturday,35.839914224,-78.642498512,RPD,2022/03/04 02:46:53.680+00
-8745505.54118672,4272942.49287664,668255,9b226972-b5c2-4e95-b0e7-7a0301053a81,P22007862,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/12 19:17:00+00,2022,2,12,14,Saturday,35.798586743,-78.5622129499999,RPD,2022/02/17 06:09:58.643+00
-8745559.21232073,4272922.08688604,668266,4e7f3a17-116e-46f7-bf86-18fd57a27d4a,P22007900,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/12 20:38:00+00,2022,2,12,15,Saturday,35.798438064,-78.562695086,RPD,2022/02/17 06:12:09.767+00
-8753885.12353723,4269779.58581059,668267,327c00a2-7ccd-4959-b4f9-ce46a372c902,P22007907,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,100 BLOCK E DAVIE ST,RALEIGH,RALEIGH,Downtown,2022/02/13 00:26:00+00,2022,2,12,19,Saturday,35.775538334,-78.637488019,RPD,2022/02/18 05:20:54.507+00
-8754846.53810432,4284351.60697858,668279,39d4cbf9-e9cc-4513-9d2f-997b96830626,P22007930,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7400 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/02/13 03:30:00+00,2022,2,12,22,Saturday,35.8816705,-78.6461245529999,RPD,2022/02/17 06:13:15.270+00
,,668355,60f1d2bf-7c48-4d55-88d6-a18d1ccd9fe9,P22007740,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4100 MAIN  &  NORTH HILLS ST,WAKE COUNTY,RALEIGH,North,2022/02/12 01:50:00+00,2022,2,11,20,Friday,0,0,RPD,2022/02/14 14:56:22.083+00
-8760252.95162734,4279714.12356176,668361,d6821f5a-c913-48fb-b3d6-f2dfa8bd2460,P22007919,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4800 BLOCK BLUESTONE DR,RALEIGH,RALEIGH,Northwest,2022/02/13 01:50:00+00,2022,2,12,20,Saturday,35.8479097910001,-78.6946911919999,RPD,2022/02/17 06:12:57.609+00
-8758909.31335096,4272109.10147691,668366,098fa889-5a14-411c-94b9-b9fde9677711,P22007951,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3400 BLOCK HILLSBOROUGH ST,RALEIGH,RALEIGH,Southwest,2022/02/13 06:37:00+00,2022,2,13,1,Sunday,35.792514388,-78.6826210839999,RPD,2022/02/18 14:24:43.337+00
-8759546.32444286,4269976.17401357,668375,24a0ecc2-3c86-4010-b6fa-e38dd3e12c55,P22007974,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3800 BLOCK BURT DR,RALEIGH,RALEIGH,Southwest,2022/02/13 08:55:00+00,2022,2,13,3,Sunday,35.7769710860001,-78.688343452,RPD,2022/02/17 16:35:54.553+00
-8747065.14562045,4272835.21606099,668376,f83bfc70-2220-4211-b85e-05c7715f54e5,P22007975,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3800 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/13 10:06:00+00,2022,2,13,5,Sunday,35.7978051160001,-78.5762231149999,RPD,2022/02/17 06:14:06.409+00
-8759456.37250568,4276521.3086753,668382,8807a6c6-33aa-4884-a950-8e55cc2eee0f,P22007982,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2700 BLOCK RUE SANS FAMILLE,RALEIGH,RALEIGH,Southwest,2022/02/13 13:37:00+00,2022,2,13,8,Sunday,35.8246578580001,-78.6875353999999,RPD,2022/02/17 06:14:15.587+00
-8753792.51963582,4269959.63359789,668387,5f4c87a0-4a54-4c85-9daa-630c222b4a98,P22007987,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,100 BLOCK E MARTIN ST,RALEIGH,RALEIGH,Downtown,2022/02/13 15:08:00+00,2022,2,13,10,Sunday,35.7768505390001,-78.636656144,RPD,2022/02/17 13:44:04.013+00
-8752573.27076033,4270497.18682367,668397,3848347f-8fc6-41f2-9c83-38623bd6b4c7,P22008014,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,100 BLOCK IDLEWILD AVE,RALEIGH,RALEIGH,Downtown,2022/02/13 18:40:00+00,2022,2,13,13,Sunday,35.780768148,-78.6257034449999,RPD,2022/02/17 06:15:38.929+00
-8740039.53366486,4286372.16615762,668399,6006176e-f530-430c-8fc1-97e693706aac,P22008020,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8500 BLOCK HARTHAM PARK AVE,RALEIGH,RALEIGH,North,2022/02/13 18:53:00+00,2022,2,13,13,Sunday,35.8963755980001,-78.513110969,RPD,2022/02/24 19:50:21.797+00
-8771528.19416085,4286870.21323183,668400,4e289f49-8c90-4c02-9f63-91937d7ff19d,P22008022,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,10400 BLOCK SABLEWOOD DR,RALEIGH,RALEIGH,Northwest,2022/02/13 17:33:00+00,2022,2,13,12,Sunday,35.899999834,-78.7959784189999,RPD,2022/04/27 20:15:20.083+00
-8752265.4227198,4283371.36924579,668405,25e9108a-8d03-40c0-b207-48ea02d1bc27,P22008032,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,6600 BLOCK FALLS OF NEUSE RD,RALEIGH,RALEIGH,North,2022/02/13 20:23:00+00,2022,2,13,15,Sunday,35.8745356040001,-78.622937999,RPD,2022/02/17 06:16:35.407+00
-8746691.13818015,4282500.92986168,668413,d5cea595-2bfb-490c-a70d-6de795485726,P22008050,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7700 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/02/13 22:01:00+00,2022,2,13,17,Sunday,35.868199363,-78.572863349,RPD,2022/02/24 02:54:48.249+00
-8763932.67171943,4283226.40083192,668416,0e2d431d-bf0d-4b6d-9682-dcd0d7fe05e2,P22008061,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8100 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/02/14 00:27:00+00,2022,2,13,19,Sunday,35.8734803620001,-78.7277466799999,RPD,2022/02/17 06:17:58.947+00
-8749577.17479316,4278197.16498089,668421,9367c5fe-c73a-4022-937b-2870798decbf,P22008069,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3800 BLOCK BRENTWOOD RD,RALEIGH,RALEIGH,Northeast,2022/02/14 01:43:00+00,2022,2,13,20,Sunday,35.8368632670001,-78.598789057,RPD,2022/02/25 19:25:51.390+00
-8745559.21232073,4272922.08688604,668422,c3bba927-80a7-4219-a00a-6337344fc26c,P22008070,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/14 02:00:00+00,2022,2,13,21,Sunday,35.798438064,-78.562695086,RPD,2022/02/17 06:18:54.590+00
-8742829.27045806,4283506.58299644,668428,69099e6b-630c-49fa-afd9-77565cc10c2d,P22008078,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7500 BLOCK RAMBLE WAY,RALEIGH,RALEIGH,North,2022/02/14 04:29:00+00,2022,2,13,23,Sunday,35.8755198280001,-78.538171601,RPD,2022/02/24 19:50:09.620+00
-8744562.17262227,4286346.36263943,668476,cfb82b05-9e0c-4ad2-bd3a-7a599ce88791,P22008134,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8700 BLOCK RED CANYON WY,WAKE COUNTY,Raleigh,North,2022/02/14 14:22:00+00,2022,2,14,9,Monday,35.896187824,-78.553738526,RPD,2022/02/17 06:21:57.990+00
-8745677.52434534,4272961.41991002,668480,22e10f3f-3b17-4146-9a42-e0d3de359ca5,P22008095,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/14 08:15:00+00,2022,2,14,3,Monday,35.798724646,-78.563757901,RPD,2023/04/27 04:29:39.300+00
-8750866.19527457,4280540.30165941,668482,19f26025-e0c0-4687-80f2-2ed30f259898,P22008098,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,5200 BLOCK CYPRESS LN,RALEIGH,RALEIGH,North,2022/02/14 09:51:00+00,2022,2,14,4,Monday,35.85392539,-78.610368525,RPD,2022/06/09 11:53:16.957+00
-8745505.54118672,4272942.49287664,668491,af78fc7e-c8ff-4f0f-b4c7-bf64617dfaac,P22008124,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/02/14 14:21:00+00,2022,2,14,9,Monday,35.798586743,-78.5622129499999,RPD,2023/04/27 04:29:48.917+00
-8757035.01439406,4271465.54388448,668497,85788272-3de5-45cc-aaa0-5a151fba46fa,P22008138,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,100 BLOCK LOGAN CT,RALEIGH,RALEIGH,Southwest,2022/02/13 18:16:00+00,2022,2,13,13,Sunday,35.787824905,-78.6657839699999,RPD,2022/03/15 13:35:20.413+00
-8745414.58848732,4279695.78288535,668504,44cee42d-6da2-4e6f-af40-67523d7947de,P22008154,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4200 BLOCK MIDDLE OAKS DR,RALEIGH,27616,Northeast,2022/02/12 22:37:00+00,2022,2,12,17,Saturday,35.8477762430001,-78.561395908,RPD,2022/02/17 06:23:46.703+00
-8745513.41325583,4263261.40522943,668505,348f1c0a-77db-4611-bc4f-f3013071b01c,P22008155,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4100 BLOCK GRANDOVER DR,RALEIGH,RALEIGH,Southeast,2022/02/13 01:51:00+00,2022,2,12,20,Saturday,35.728018648,-78.562283666,RPD,2022/02/17 06:23:57.157+00
-8760429.33646995,4267102.42752842,668512,c30dda7f-82f5-4767-815d-2a9ac569630b,P22008180,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1600 BLOCK NESFIELD PL,RALEIGH,RALEIGH,Southwest,2022/02/14 17:29:00+00,2022,2,14,12,Monday,35.756024401,-78.6962756839999,RPD,2022/03/09 21:06:39.710+00
-8752067.70884011,4276221.74876093,668520,aa81d73e-ca02-42d1-b836-2e83a8fe2284,P22008197,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1200 BLOCK WAKE TOWNE DR,RALEIGH,RALEIGH,Northeast,2022/02/14 19:44:00+00,2022,2,14,14,Monday,35.8224759390001,-78.621161905,RPD,2022/02/17 06:26:50.640+00
-8742918.46030199,4274160.94380457,668535,92fb7fde-2f72-4da8-9d88-655a6b331bf9,P22008230,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5600 BLOCK GRAND TRAVERSE DR,RALEIGH,RALEIGH,Southeast,2022/02/14 21:44:00+00,2022,2,14,16,Monday,35.8074639290001,-78.5389728069999,RPD,2022/02/17 06:29:00.843+00
-8746827.2442914,4281846.81891879,668536,d9b89a78-e55d-4495-b017-42478d544085,P22008231,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3800 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2022/02/14 21:17:00+00,2022,2,14,16,Monday,35.863437521,-78.574086011,RPD,2023/02/20 23:05:51.657+00
-8752589.15761014,4275934.22872055,668539,01bd9f14-f861-432c-87f0-2e66428bda7f,P22008237,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,400 BLOCK E SIX FORKS RD,RALEIGH,RALEIGH,Southwest,2022/02/14 21:08:00+00,2022,2,14,16,Monday,35.8203816590001,-78.6258461589999,RPD,2022/02/17 06:29:44.333+00
-8754965.51648741,4271452.15434385,668540,cc867b7d-1423-42eb-9073-9497b837f126,P22008241,LARCENY,35A,Larceny/Pocket-Picking,CRIMES AGAINST PROPERTY,600 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Downtown,2022/02/14 22:37:00+00,2022,2,14,17,Monday,35.7877273350001,-78.647193354,RPD,2022/02/17 06:30:06.540+00
-8752994.40697686,4264687.20062664,668544,6a511f45-99c7-4a2b-bdde-e7e6bfdbfbc8,P22008256,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3100 BLOCK GARNER RD,RALEIGH,RALEIGH,Southeast,2022/02/14 22:23:00+00,2022,2,14,17,Monday,35.738415591,-78.629486576,RPD,2022/02/17 06:30:27.940+00
-8754800.13780285,4283898.79486028,668546,ea8fce72-3555-492a-81e9-5c4fbce05ffd,P22008259,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7200 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/02/14 22:42:00+00,2022,2,14,17,Monday,35.8783746780001,-78.6457077319999,RPD,2022/02/17 06:30:50.377+00
